investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003041,10-02-2024,120844.0,SIP,3324.0,Madhya Pradesh,Bhopal,B30,36-45,Male,32.0,Mandate,Verified
INV003102,10-02-2024,149324.0,Redemption,429666.0,Maharashtra,Pune,T30,18-25,Male,4.3,UPI,Verified
INV004794,10-02-2024,120507.0,Redemption,444025.0,Rajasthan,Udaipur,B30,36-45,Female,46.0,Cheque,Verified
INV003117,10-02-2024,118635.0,SIP,4250.0,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Cheque,Verified
INV002374,10-02-2024,102886.0,Lumpsum,289422.0,Uttar Pradesh,Kanpur,B30,26-35,Female,8.6,Net Banking,Verified
INV003614,10-02-2024,101206.0,SIP,1829.0,Maharashtra,Mumbai,T30,26-35,Male,13.3,Net Banking,Verified
INV004364,10-02-2024,100033.0,SIP,2588.0,West Bengal,Kolkata,T30,36-45,Male,30.6,Net Banking,Verified
INV001942,10-02-2024,119599.0,Redemption,460832.0,Tamil Nadu,Coimbatore,B30,26-35,Female,20.3,Mandate,Verified
INV001345,10-02-2024,119093.0,Redemption,373597.0,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Net Banking,Verified
INV000864,10-02-2024,119598.0,SIP,4232.0,Tamil Nadu,Chennai,T30,26-35,Female,24.9,Cheque,Verified
INV002671,10-02-2024,119095.0,SIP,48193.0,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,Verified
INV000343,10-02-2024,102886.0,Redemption,390881.0,Punjab,Chandigarh,T30,36-45,Male,28.5,Cheque,Pending
INV000084,10-02-2024,119092.0,SIP,1800.0,West Bengal,Kolkata,T30,26-35,Male,11.2,Cheque,Verified
INV000225,10-02-2024,119599.0,SIP,8484.0,Delhi,New Delhi,T30,56+,Male,44.0,Mandate,Verified
INV000392,10-02-2024,102886.0,SIP,11778.0,Gujarat,Surat,T30,26-35,Female,16.6,Net Banking,Verified
INV001223,10-02-2024,101206.0,SIP,1693.0,Punjab,Amritsar,B30,56+,Male,46.0,Cheque,Verified
INV003464,10-02-2024,125498.0,SIP,498.0,Uttar Pradesh,Kanpur,B30,18-25,Male,3.0,Mandate,Verified
INV001481,10-02-2024,119599.0,SIP,2869.0,Telangana,Hyderabad,T30,26-35,Male,23.4,UPI,Verified
INV002178,10-02-2024,119093.0,SIP,2011.0,Gujarat,Ahmedabad,T30,36-45,Female,33.8,UPI,Verified
INV003823,10-02-2024,149323.0,Redemption,361061.0,Madhya Pradesh,Indore,T30,26-35,Male,10.5,UPI,Verified
INV003344,10-02-2024,120506.0,SIP,5512.0,Haryana,Gurugram,T30,36-45,Female,52.5,UPI,Verified
INV002465,10-02-2024,125497.0,Lumpsum,266412.0,Rajasthan,Jaipur,T30,26-35,Female,7.0,Mandate,Verified
INV002179,10-02-2024,119092.0,SIP,9741.0,Haryana,Gurugram,T30,26-35,Female,12.0,Mandate,Verified
INV001607,10-02-2024,100016.0,SIP,2145.0,Punjab,Amritsar,B30,26-35,Male,14.8,UPI,Verified
INV004051,10-02-2024,118635.0,Lumpsum,448890.0,Rajasthan,Udaipur,B30,36-45,Female,28.8,Cheque,Verified
INV002446,10-02-2024,120503.0,SIP,48349.0,Tamil Nadu,Coimbatore,B30,26-35,Male,12.9,Net Banking,Verified
INV000091,10-02-2024,118632.0,SIP,8951.0,Haryana,Gurugram,T30,26-35,Male,14.6,Cheque,Verified
INV004110,10-02-2024,102885.0,Redemption,111632.0,West Bengal,Kolkata,T30,18-25,Male,5.5,Net Banking,Verified
INV003938,10-02-2024,119599.0,SIP,2428.0,Delhi,Gurugram,T30,36-45,Female,15.3,Net Banking,Verified
INV001895,10-02-2024,100033.0,Redemption,309272.0,Gujarat,Ahmedabad,T30,36-45,Male,56.4,Cheque,Verified
INV001341,10-02-2024,118635.0,Lumpsum,185364.0,Madhya Pradesh,Indore,T30,46-55,Male,89.7,Mandate,Verified
INV004336,10-02-2024,125497.0,SIP,5181.0,West Bengal,Kolkata,T30,46-55,Female,35.0,UPI,Verified
INV001336,10-02-2024,118632.0,SIP,25876.0,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Cheque,Verified
INV004656,10-02-2024,120841.0,Redemption,80450.0,Haryana,Gurugram,T30,18-25,Male,4.7,Mandate,Verified
INV003505,10-02-2024,120844.0,Lumpsum,85265.0,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified
INV004335,10-02-2024,148569.0,SIP,29873.0,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Cheque,Verified
INV000280,10-02-2024,149324.0,Redemption,105293.0,Punjab,Amritsar,B30,26-35,Female,22.9,Cheque,Pending
INV002363,10-02-2024,149322.0,Redemption,190403.0,Punjab,Chandigarh,T30,26-35,Male,12.7,Mandate,Verified
INV002351,10-02-2024,120841.0,Redemption,103247.0,Gujarat,Ahmedabad,T30,36-45,Male,18.9,Net Banking,Verified
INV003892,10-02-2024,120842.0,SIP,20237.0,Punjab,Amritsar,B30,46-55,Male,24.4,Mandate,Verified
INV001550,10-02-2024,119552.0,Redemption,226758.0,Punjab,Chandigarh,T30,18-25,Male,4.1,UPI,Verified
INV004007,10-02-2024,120503.0,SIP,1187.0,Delhi,New Delhi,T30,18-25,Female,4.5,Mandate,Verified
INV002783,10-02-2024,102885.0,Lumpsum,481609.0,West Bengal,Kolkata,T30,26-35,Male,7.0,Net Banking,Verified
INV000429,10-02-2024,119093.0,Lumpsum,478857.0,Gujarat,Surat,T30,36-45,Female,41.7,Net Banking,Verified
INV002584,10-02-2024,148569.0,Redemption,449133.0,Tamil Nadu,Chennai,T30,36-45,Female,40.0,UPI,Pending
INV003374,10-02-2024,100033.0,Redemption,368247.0,Karnataka,Mysore,B30,26-35,Male,15.8,Net Banking,Verified
INV000958,10-02-2024,101208.0,SIP,58538.0,Delhi,Gurugram,T30,56+,Male,74.6,Net Banking,Verified
INV000266,10-02-2024,100016.0,Lumpsum,353928.0,Madhya Pradesh,Indore,T30,56+,Male,67.6,Mandate,Verified
INV001009,10-02-2024,118633.0,Redemption,457777.0,Punjab,Chandigarh,T30,26-35,Male,21.2,Cheque,Verified
INV001621,10-02-2024,119598.0,SIP,13567.0,Karnataka,Bangalore,T30,26-35,Female,10.0,UPI,Verified
INV004832,10-02-2024,120842.0,SIP,45352.0,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,UPI,Verified
INV004726,10-02-2024,119092.0,Lumpsum,418527.0,Karnataka,Bangalore,T30,26-35,Male,16.6,Cheque,Verified
INV000771,10-02-2024,101206.0,SIP,1186.0,Rajasthan,Udaipur,B30,26-35,Male,10.9,Cheque,Verified
INV000184,10-02-2024,101207.0,SIP,6111.0,Gujarat,Ahmedabad,T30,36-45,Male,53.1,Mandate,Verified
INV002295,10-02-2024,149324.0,SIP,2052.0,Telangana,Hyderabad,T30,26-35,Female,17.9,Cheque,Verified
INV002026,10-02-2024,119094.0,Redemption,28001.0,Telangana,Hyderabad,T30,26-35,Male,6.8,UPI,Verified
INV003134,10-02-2024,148568.0,SIP,2052.0,Telangana,Hyderabad,T30,36-45,Female,41.3,UPI,Verified
INV002602,10-02-2024,120507.0,SIP,9606.0,Gujarat,Surat,T30,56+,Female,45.7,Net Banking,Verified
INV003536,10-02-2024,102887.0,Lumpsum,395506.0,Maharashtra,Nashik,B30,36-45,Male,36.9,UPI,Verified
INV002735,10-02-2024,101206.0,Lumpsum,282938.0,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,Mandate,Verified
INV000303,10-02-2024,125498.0,SIP,8906.0,West Bengal,Kolkata,T30,18-25,Female,5.0,Mandate,Verified
INV000648,10-02-2024,119095.0,SIP,11538.0,Uttar Pradesh,Kanpur,B30,18-25,Female,5.8,Mandate,Verified
INV002239,10-02-2024,102887.0,Lumpsum,263495.0,Gujarat,Surat,T30,26-35,Male,8.9,Cheque,Verified
INV003484,10-02-2024,119552.0,SIP,40136.0,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,Cheque,Verified
INV002899,11-02-2024,120503.0,SIP,2170.0,Punjab,Amritsar,B30,18-25,Male,7.6,Net Banking,Verified
INV001814,11-02-2024,118632.0,SIP,7267.0,West Bengal,Kolkata,T30,26-35,Female,6.9,Mandate,Verified
INV002699,11-02-2024,120843.0,Redemption,16830.0,Gujarat,Surat,T30,18-25,Female,6.1,Net Banking,Verified
INV000888,11-02-2024,119095.0,SIP,4046.0,Gujarat,Ahmedabad,T30,26-35,Male,21.9,Mandate,Verified
INV001680,11-02-2024,120844.0,SIP,6204.0,Madhya Pradesh,Indore,T30,26-35,Male,22.8,UPI,Verified
INV000283,11-02-2024,118636.0,SIP,8256.0,West Bengal,Kolkata,T30,46-55,Male,18.1,Mandate,Verified
INV002936,11-02-2024,120841.0,SIP,10548.0,Tamil Nadu,Chennai,T30,26-35,Male,17.4,Net Banking,Verified
INV004776,11-02-2024,148568.0,SIP,8603.0,Punjab,Chandigarh,T30,36-45,Male,22.9,Cheque,Verified
INV002260,11-02-2024,125497.0,Lumpsum,153683.0,Telangana,Hyderabad,T30,26-35,Female,10.1,Mandate,Verified
INV004483,11-02-2024,120504.0,SIP,11681.0,Tamil Nadu,Chennai,T30,46-55,Female,72.3,Cheque,Verified
INV002312,11-02-2024,118632.0,SIP,416.0,Delhi,Noida,T30,18-25,Female,5.5,Cheque,Verified
INV003731,11-02-2024,119095.0,SIP,10490.0,Tamil Nadu,Coimbatore,B30,26-35,Female,9.9,Mandate,Verified
INV001612,11-02-2024,119120.0,Lumpsum,17271.0,Haryana,Gurugram,T30,26-35,Female,12.0,Mandate,Verified
INV002032,11-02-2024,149324.0,Lumpsum,156198.0,Haryana,Gurugram,T30,26-35,Male,14.2,UPI,Verified
INV000881,11-02-2024,118633.0,SIP,823.0,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Mandate,Verified
INV001140,11-02-2024,119094.0,Redemption,525353.0,Uttar Pradesh,Lucknow,T30,36-45,Female,18.8,Cheque,Verified
INV002885,11-02-2024,118634.0,SIP,4159.0,Delhi,Gurugram,T30,26-35,Male,23.4,UPI,Verified
INV004695,11-02-2024,118633.0,SIP,5018.0,Gujarat,Ahmedabad,T30,26-35,Female,14.3,UPI,Verified
INV000192,11-02-2024,118635.0,SIP,2418.0,Haryana,Faridabad,B30,26-35,Male,24.4,Net Banking,Verified
INV000367,11-02-2024,120505.0,SIP,889.0,Haryana,Gurugram,T30,36-45,Male,38.5,UPI,Verified
INV000602,11-02-2024,119093.0,SIP,22143.0,West Bengal,Kolkata,T30,18-25,Male,8.0,Cheque,Verified
INV004476,11-02-2024,119093.0,Lumpsum,43796.0,Gujarat,Surat,T30,26-35,Male,9.3,Mandate,Verified
INV002904,11-02-2024,119599.0,Lumpsum,167862.0,West Bengal,Kolkata,T30,36-45,Male,52.2,Mandate,Verified
INV003819,11-02-2024,149324.0,SIP,9116.0,Haryana,Gurugram,T30,26-35,Male,19.0,Net Banking,Verified
INV001275,11-02-2024,148567.0,SIP,11867.0,Delhi,Noida,T30,36-45,Female,37.4,Cheque,Verified
INV004666,11-02-2024,120503.0,SIP,3043.0,Rajasthan,Jaipur,T30,26-35,Male,24.1,Mandate,Verified
INV002740,11-02-2024,102885.0,SIP,3353.0,Maharashtra,Mumbai,T30,26-35,Female,24.5,Net Banking,Verified
INV004067,11-02-2024,148567.0,SIP,1624.0,Delhi,Gurugram,T30,26-35,Male,8.5,Mandate,Verified
INV001198,11-02-2024,125498.0,SIP,2237.0,Maharashtra,Mumbai,T30,26-35,Female,20.4,Cheque,Verified
INV000843,11-02-2024,101206.0,Lumpsum,258101.0,Maharashtra,Mumbai,T30,26-35,Male,10.2,Cheque,Verified
INV002684,11-02-2024,101206.0,SIP,17621.0,Delhi,New Delhi,T30,36-45,Female,56.2,Net Banking,Verified
INV002847,11-02-2024,118632.0,SIP,12604.0,Haryana,Faridabad,B30,26-35,Male,13.4,Net Banking,Verified
INV004611,11-02-2024,149324.0,SIP,3573.0,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Net Banking,Verified
INV003267,11-02-2024,125498.0,SIP,2216.0,Rajasthan,Udaipur,B30,36-45,Male,29.9,Net Banking,Pending
INV004765,11-02-2024,118634.0,Lumpsum,304554.0,Haryana,Gurugram,T30,26-35,Male,10.4,Mandate,Verified
INV001363,11-02-2024,101207.0,SIP,4681.0,Karnataka,Mysore,B30,56+,Male,29.4,Cheque,Verified
INV004411,11-02-2024,125497.0,Lumpsum,286112.0,Maharashtra,Mumbai,T30,26-35,Female,13.8,Mandate,Verified
INV004701,11-02-2024,119093.0,SIP,3563.0,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV002463,11-02-2024,149322.0,Redemption,511077.0,Punjab,Amritsar,B30,18-25,Male,7.0,UPI,Verified
INV004468,11-02-2024,149322.0,SIP,44493.0,Telangana,Hyderabad,T30,46-55,Female,20.8,Net Banking,Verified
INV000113,11-02-2024,102887.0,SIP,5409.0,Punjab,Chandigarh,T30,26-35,Female,7.3,UPI,Verified
INV000311,11-02-2024,148567.0,SIP,559.0,Punjab,Amritsar,B30,36-45,Male,29.2,Net Banking,Verified
INV001251,11-02-2024,119551.0,SIP,2647.0,Punjab,Chandigarh,T30,26-35,Female,11.7,Mandate,Verified
INV003528,11-02-2024,149322.0,SIP,55917.0,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,UPI,Verified
INV001727,11-02-2024,120843.0,Lumpsum,439105.0,Gujarat,Surat,T30,46-55,Female,74.1,Net Banking,Verified
INV001410,11-02-2024,102887.0,SIP,2613.0,Maharashtra,Mumbai,T30,46-55,Male,26.5,Mandate,Verified
INV002547,11-02-2024,119093.0,Lumpsum,532735.0,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV004849,11-02-2024,148569.0,Lumpsum,170264.0,Maharashtra,Pune,T30,46-55,Female,21.9,UPI,Verified
INV002090,11-02-2024,120505.0,SIP,8654.0,Maharashtra,Mumbai,T30,26-35,Male,23.7,Net Banking,Verified
INV002883,11-02-2024,118635.0,Lumpsum,207729.0,West Bengal,Kolkata,T30,26-35,Female,12.5,Cheque,Verified
INV000652,11-02-2024,149322.0,Lumpsum,382212.0,Delhi,Gurugram,T30,26-35,Male,8.0,Net Banking,Verified
INV002460,11-02-2024,119095.0,Redemption,396294.0,Madhya Pradesh,Bhopal,B30,36-45,Male,44.8,UPI,Verified
INV001762,11-02-2024,102886.0,SIP,910.0,Punjab,Amritsar,B30,18-25,Female,7.5,Net Banking,Verified
INV000102,11-02-2024,148568.0,SIP,2925.0,Gujarat,Surat,T30,26-35,Male,21.9,Net Banking,Verified
INV002161,12-02-2024,125498.0,SIP,513.0,Maharashtra,Nashik,B30,26-35,Male,11.4,UPI,Verified
INV001174,12-02-2024,120503.0,Lumpsum,101774.0,Maharashtra,Nashik,B30,36-45,Male,12.7,Net Banking,Verified
INV000529,12-02-2024,120843.0,Lumpsum,285338.0,Maharashtra,Mumbai,T30,18-25,Male,4.7,Net Banking,Verified
INV003567,12-02-2024,148569.0,Redemption,172352.0,Tamil Nadu,Chennai,T30,46-55,Male,76.1,Cheque,Verified
INV002126,12-02-2024,149323.0,SIP,868.0,Delhi,New Delhi,T30,26-35,Female,22.0,UPI,Verified
INV003078,12-02-2024,148568.0,SIP,8794.0,Haryana,Gurugram,T30,36-45,Male,57.5,Mandate,Verified
INV004290,12-02-2024,120843.0,SIP,28249.0,Gujarat,Ahmedabad,T30,46-55,Male,41.9,UPI,Pending
INV004617,12-02-2024,118634.0,SIP,12199.0,Karnataka,Bangalore,T30,26-35,Male,22.1,UPI,Verified
INV004403,12-02-2024,120504.0,SIP,6230.0,West Bengal,Kolkata,T30,26-35,Male,17.6,Mandate,Verified
INV002725,12-02-2024,125497.0,Lumpsum,484450.0,Rajasthan,Udaipur,B30,46-55,Female,49.2,UPI,Verified
INV001933,12-02-2024,120507.0,SIP,3096.0,Rajasthan,Udaipur,B30,26-35,Male,16.4,UPI,Verified
INV003078,12-02-2024,101206.0,SIP,11353.0,Haryana,Gurugram,T30,36-45,Male,57.5,UPI,Verified
INV004126,12-02-2024,120507.0,SIP,43495.0,Delhi,Noida,T30,26-35,Female,14.7,UPI,Pending
INV000671,12-02-2024,125498.0,SIP,5273.0,Uttar Pradesh,Agra,B30,36-45,Female,15.3,Mandate,Verified
INV003568,12-02-2024,101208.0,SIP,17275.0,Tamil Nadu,Chennai,T30,18-25,Female,5.3,Mandate,Verified
INV001181,12-02-2024,101208.0,SIP,2937.0,West Bengal,Kolkata,T30,26-35,Male,21.0,Net Banking,Verified
INV004023,12-02-2024,119599.0,SIP,41802.0,Tamil Nadu,Chennai,T30,46-55,Male,69.6,Mandate,Verified
INV000411,12-02-2024,119551.0,SIP,14898.0,West Bengal,Kolkata,T30,26-35,Female,11.1,Cheque,Verified
INV003958,12-02-2024,120843.0,SIP,41255.0,Haryana,Faridabad,B30,18-25,Male,6.6,Mandate,Verified
INV003190,12-02-2024,101207.0,SIP,2914.0,Punjab,Chandigarh,T30,26-35,Female,19.6,Cheque,Verified
INV003829,12-02-2024,119598.0,SIP,597.0,Punjab,Amritsar,B30,36-45,Male,55.6,UPI,Verified
INV003521,12-02-2024,120841.0,Lumpsum,88780.0,Rajasthan,Jaipur,T30,46-55,Male,95.4,Cheque,Verified
INV003896,12-02-2024,118632.0,SIP,968.0,Haryana,Faridabad,B30,56+,Female,14.3,Net Banking,Verified
INV004099,12-02-2024,119598.0,Lumpsum,320253.0,West Bengal,Kolkata,T30,26-35,Male,22.6,UPI,Verified
INV001706,12-02-2024,148567.0,Lumpsum,551842.0,West Bengal,Kolkata,T30,26-35,Male,14.2,Cheque,Verified
INV004594,12-02-2024,120843.0,Redemption,367126.0,Haryana,Gurugram,T30,26-35,Female,9.8,UPI,Verified
INV003494,12-02-2024,118633.0,SIP,855.0,Punjab,Chandigarh,T30,26-35,Female,18.6,UPI,Verified
INV003193,12-02-2024,125498.0,SIP,2157.0,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified
INV000962,12-02-2024,119093.0,SIP,2873.0,Punjab,Chandigarh,T30,26-35,Male,24.5,Mandate,Verified
INV002765,12-02-2024,120843.0,SIP,1148.0,Uttar Pradesh,Lucknow,T30,36-45,Male,57.6,Cheque,Verified
INV000645,12-02-2024,125497.0,SIP,6202.0,Karnataka,Bangalore,T30,18-25,Male,3.9,Mandate,Verified
INV003043,12-02-2024,102885.0,SIP,1852.0,Karnataka,Bangalore,T30,26-35,Male,21.2,Cheque,Verified
INV000431,12-02-2024,119599.0,SIP,478.0,Madhya Pradesh,Bhopal,B30,18-25,Female,4.6,Cheque,Verified
INV004146,12-02-2024,119095.0,SIP,47564.0,Uttar Pradesh,Agra,B30,56+,Male,40.7,UPI,Verified
INV000432,12-02-2024,100033.0,SIP,2375.0,Maharashtra,Pune,T30,18-25,Female,6.7,UPI,Verified
INV002932,12-02-2024,120503.0,Redemption,416231.0,Haryana,Gurugram,T30,36-45,Female,28.4,UPI,Verified
INV003079,12-02-2024,101206.0,SIP,6503.0,Gujarat,Surat,T30,26-35,Male,8.5,Mandate,Pending
INV000935,12-02-2024,119599.0,SIP,2507.0,Telangana,Hyderabad,T30,36-45,Male,14.6,UPI,Verified
INV003438,12-02-2024,119598.0,SIP,7290.0,Delhi,Noida,T30,26-35,Female,19.6,UPI,Verified
INV002794,12-02-2024,118634.0,SIP,4281.0,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,UPI,Verified
INV003636,12-02-2024,148567.0,Lumpsum,112957.0,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified
INV001014,12-02-2024,101207.0,SIP,1189.0,Punjab,Chandigarh,T30,18-25,Female,6.9,Net Banking,Verified
INV003379,12-02-2024,148568.0,Redemption,337426.0,Uttar Pradesh,Lucknow,T30,36-45,Male,43.2,UPI,Verified
INV001340,12-02-2024,101207.0,Redemption,138600.0,Karnataka,Mysore,B30,36-45,Male,37.6,UPI,Verified
INV000014,12-02-2024,100016.0,Lumpsum,258333.0,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Cheque,Verified
INV000363,12-02-2024,119599.0,SIP,11864.0,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Net Banking,Verified
INV000570,12-02-2024,120843.0,SIP,5389.0,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Net Banking,Verified
INV002019,12-02-2024,120844.0,Lumpsum,96272.0,Delhi,New Delhi,T30,36-45,Male,19.8,Cheque,Verified
INV004085,12-02-2024,101208.0,Redemption,298503.0,Maharashtra,Pune,T30,36-45,Female,34.5,Mandate,Verified
INV004460,12-02-2024,119095.0,SIP,2911.0,Haryana,Gurugram,T30,26-35,Male,24.7,Net Banking,Pending
INV002542,12-02-2024,119094.0,Redemption,342178.0,Telangana,Hyderabad,T30,26-35,Female,15.9,UPI,Verified
INV000990,12-02-2024,120841.0,SIP,5174.0,West Bengal,Kolkata,T30,56+,Male,32.4,Cheque,Verified
INV000685,12-02-2024,149323.0,SIP,435.0,Karnataka,Bangalore,T30,18-25,Male,4.0,Cheque,Verified
INV003491,12-02-2024,149322.0,SIP,3008.0,Delhi,Noida,T30,46-55,Male,92.5,Net Banking,Verified
INV003225,12-02-2024,100025.0,Lumpsum,283739.0,West Bengal,Kolkata,T30,26-35,Male,9.2,Cheque,Verified
INV003426,12-02-2024,119092.0,Lumpsum,137087.0,Karnataka,Bangalore,T30,46-55,Male,27.8,Mandate,Verified
INV001692,12-02-2024,100016.0,SIP,15519.0,Rajasthan,Jaipur,T30,26-35,Male,11.7,UPI,Verified
INV003750,12-02-2024,100025.0,SIP,7736.0,Uttar Pradesh,Kanpur,B30,26-35,Female,23.6,Mandate,Verified
INV003533,12-02-2024,120843.0,SIP,2491.0,Telangana,Hyderabad,T30,56+,Female,11.4,Cheque,Verified
INV001150,12-02-2024,101207.0,SIP,46438.0,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Net Banking,Verified
INV000260,12-02-2024,102886.0,Lumpsum,98111.0,Delhi,Gurugram,T30,18-25,Male,4.1,Cheque,Verified
INV000581,12-02-2024,102887.0,Lumpsum,199364.0,Tamil Nadu,Coimbatore,B30,36-45,Male,26.4,Mandate,Verified
INV002456,12-02-2024,100025.0,Lumpsum,171805.0,Delhi,Gurugram,T30,26-35,Male,22.5,Cheque,Verified
INV000749,12-02-2024,101206.0,Lumpsum,156895.0,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,Mandate,Verified
INV001741,12-02-2024,120841.0,Redemption,491114.0,Rajasthan,Udaipur,B30,36-45,Male,52.8,Mandate,Verified
INV003804,12-02-2024,102887.0,Lumpsum,376556.0,Karnataka,Bangalore,T30,46-55,Male,81.9,Net Banking,Verified
INV000040,12-02-2024,148567.0,Lumpsum,200659.0,Karnataka,Mysore,B30,26-35,Male,14.7,Cheque,Verified
INV004522,12-02-2024,102886.0,Lumpsum,269126.0,Punjab,Chandigarh,T30,46-55,Female,69.1,Cheque,Verified
INV002467,12-02-2024,118636.0,SIP,12975.0,Punjab,Chandigarh,T30,36-45,Male,12.3,Net Banking,Verified
INV003853,12-02-2024,120507.0,SIP,2655.0,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Net Banking,Verified
INV004243,12-02-2024,118634.0,SIP,13203.0,Punjab,Amritsar,B30,36-45,Female,38.7,UPI,Verified
INV001507,12-02-2024,119599.0,Lumpsum,353564.0,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Net Banking,Verified
INV003593,12-02-2024,120507.0,SIP,41714.0,Karnataka,Bangalore,T30,26-35,Female,21.6,Net Banking,Pending
INV000146,12-02-2024,118635.0,SIP,4460.0,Delhi,Gurugram,T30,26-35,Male,14.1,Cheque,Verified
INV000473,12-02-2024,120842.0,Redemption,491638.0,Karnataka,Mysore,B30,36-45,Male,15.4,UPI,Verified
INV003201,13-02-2024,120505.0,SIP,1917.0,Rajasthan,Jaipur,T30,36-45,Female,12.2,UPI,Verified
INV004641,13-02-2024,120844.0,SIP,2539.0,Haryana,Faridabad,B30,56+,Male,42.4,Net Banking,Verified
INV000291,13-02-2024,119120.0,SIP,3001.0,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Mandate,Verified
INV001499,13-02-2024,118633.0,Lumpsum,292617.0,Karnataka,Mysore,B30,26-35,Male,12.9,UPI,Verified
INV002750,13-02-2024,119094.0,Lumpsum,108284.0,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,Cheque,Verified
INV004896,13-02-2024,149324.0,SIP,14261.0,Uttar Pradesh,Agra,B30,18-25,Female,3.5,UPI,Verified
INV001867,13-02-2024,119092.0,SIP,5405.0,Rajasthan,Jaipur,T30,26-35,Male,22.1,Net Banking,Verified
INV002284,13-02-2024,148569.0,SIP,23158.0,Karnataka,Bangalore,T30,36-45,Male,55.3,UPI,Pending
INV002016,13-02-2024,149323.0,Lumpsum,333319.0,Delhi,Noida,T30,46-55,Male,17.2,Net Banking,Verified
INV004945,13-02-2024,149322.0,Lumpsum,456798.0,West Bengal,Kolkata,T30,36-45,Female,56.8,Cheque,Verified
INV003127,13-02-2024,148568.0,Lumpsum,93578.0,Punjab,Amritsar,B30,46-55,Female,37.0,Mandate,Verified
INV002143,13-02-2024,118634.0,SIP,2054.0,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Net Banking,Verified
INV002365,13-02-2024,101208.0,SIP,20432.0,Gujarat,Ahmedabad,T30,46-55,Male,76.9,UPI,Verified
INV000177,13-02-2024,119094.0,SIP,3452.0,Rajasthan,Jaipur,T30,26-35,Male,17.6,UPI,Verified
INV004289,13-02-2024,119120.0,SIP,1102.0,Karnataka,Bangalore,T30,26-35,Male,14.8,Mandate,Verified
INV001516,13-02-2024,120507.0,Lumpsum,318705.0,Tamil Nadu,Coimbatore,B30,26-35,Male,22.0,Net Banking,Verified
INV000548,13-02-2024,120506.0,Lumpsum,183363.0,Karnataka,Mysore,B30,36-45,Male,53.2,UPI,Verified
INV003756,13-02-2024,101207.0,SIP,2571.0,Telangana,Hyderabad,T30,26-35,Male,6.9,Net Banking,Verified
INV003238,13-02-2024,118636.0,Lumpsum,51531.0,Telangana,Hyderabad,T30,26-35,Male,24.1,Cheque,Verified
INV000271,13-02-2024,100033.0,Lumpsum,95023.0,Tamil Nadu,Coimbatore,B30,26-35,Female,6.4,UPI,Pending
INV003559,13-02-2024,120844.0,SIP,8747.0,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,UPI,Verified
INV003960,13-02-2024,120503.0,Redemption,54370.0,West Bengal,Kolkata,T30,26-35,Female,18.6,Cheque,Verified
INV003605,13-02-2024,119094.0,Lumpsum,14530.0,Gujarat,Ahmedabad,T30,36-45,Male,15.5,Net Banking,Verified
INV003074,13-02-2024,149323.0,Lumpsum,499401.0,Haryana,Faridabad,B30,26-35,Male,8.3,UPI,Verified
INV003086,13-02-2024,120842.0,SIP,444.0,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified
INV001400,13-02-2024,120506.0,Lumpsum,223422.0,Tamil Nadu,Coimbatore,B30,36-45,Male,36.5,Cheque,Verified
INV004694,13-02-2024,100033.0,SIP,862.0,Gujarat,Surat,T30,26-35,Male,9.9,Cheque,Verified
INV000736,13-02-2024,102885.0,SIP,4215.0,Haryana,Faridabad,B30,36-45,Female,39.4,Cheque,Verified
INV000210,13-02-2024,102887.0,SIP,8374.0,Rajasthan,Jaipur,T30,26-35,Male,9.1,Net Banking,Verified
INV003960,13-02-2024,101208.0,SIP,7290.0,West Bengal,Kolkata,T30,26-35,Female,18.6,Mandate,Verified
