investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003063,,149324.0,Sip,1679.0,Maharashtra,Mumbai,T30,36-45,Female,45.0,Mandate,Verified
INV000631,,148567.0,Sip,2061.0,Delhi,Noida,T30,36-45,Female,48.6,Net Banking,Verified
INV003248,,119093.0,Sip,8682.0,Karnataka,Mysore,B30,26-35,Male,6.5,UPI,Verified
INV001753,,100025.0,Sip,24210.0,Rajasthan,Jaipur,T30,26-35,Male,10.0,Net Banking,Verified
INV000522,,119092.0,Lumpsum,336878.0,Punjab,Chandigarh,T30,26-35,Female,10.8,UPI,Verified
INV000470,,149322.0,Lumpsum,193648.0,Madhya Pradesh,Bhopal,B30,26-35,Male,17.8,Net Banking,Verified
INV000073,,120504.0,Sip,26594.0,Punjab,Amritsar,B30,18-25,Male,5.5,Cheque,Pending
INV001903,,118633.0,Lumpsum,436193.0,Delhi,New Delhi,T30,26-35,Female,8.8,Net Banking,Verified
INV003450,,118633.0,Sip,57670.0,Maharashtra,Nashik,B30,18-25,Female,4.2,Mandate,Verified
INV002062,,119552.0,Lumpsum,272731.0,Telangana,Hyderabad,T30,18-25,Male,5.5,Net Banking,Verified
INV003501,,120843.0,Sip,2260.0,Rajasthan,Udaipur,B30,26-35,Female,24.7,UPI,Verified
INV003473,,101206.0,Sip,10046.0,Telangana,Hyderabad,T30,26-35,Male,16.5,UPI,Verified
INV002120,,101208.0,Sip,5983.0,Tamil Nadu,Chennai,T30,26-35,Male,13.8,UPI,Verified
INV001903,,119552.0,Lumpsum,386717.0,Delhi,New Delhi,T30,26-35,Female,8.8,Mandate,Verified
INV003311,,118636.0,Sip,2298.0,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Mandate,Verified
INV003151,,149322.0,Sip,559.0,Tamil Nadu,Coimbatore,B30,56+,Female,69.5,Cheque,Verified
INV003264,,119094.0,Sip,2212.0,Haryana,Faridabad,B30,18-25,Male,4.9,Mandate,Verified
INV001661,,118635.0,Sip,2996.0,Uttar Pradesh,Lucknow,T30,56+,Female,26.4,Net Banking,Verified
INV003495,,118636.0,Sip,5617.0,West Bengal,Kolkata,T30,26-35,Female,22.9,Mandate,Verified
INV003423,,102885.0,Lumpsum,91994.0,Delhi,Noida,T30,18-25,Female,3.2,Mandate,Verified
INV003338,,120505.0,Sip,1147.0,Haryana,Faridabad,B30,46-55,Male,69.2,Net Banking,Verified
INV003344,,120843.0,Sip,1030.0,Haryana,Gurugram,T30,36-45,Female,52.5,Cheque,Verified
INV002149,,100033.0,Lumpsum,444118.0,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,Cheque,Verified
INV003529,,119094.0,Sip,2827.0,Tamil Nadu,Chennai,T30,36-45,Female,36.6,Net Banking,Verified
INV001550,,102885.0,Sip,5122.0,Punjab,Chandigarh,T30,18-25,Male,4.1,Mandate,Verified
INV001950,,100025.0,Sip,2107.0,Maharashtra,Pune,T30,26-35,Female,6.0,Net Banking,Verified
INV003974,,148568.0,Redemption,297422.0,Maharashtra,Nashik,B30,46-55,Male,73.6,UPI,Verified
INV004700,,125497.0,Sip,2770.0,Gujarat,Ahmedabad,T30,26-35,Male,15.9,Net Banking,Verified
INV004866,,120843.0,Lumpsum,336270.0,Madhya Pradesh,Bhopal,B30,36-45,Male,14.6,Mandate,Verified
INV003744,,125498.0,Sip,8275.0,Karnataka,Mysore,B30,18-25,Female,4.1,UPI,Verified
INV000214,,120507.0,Redemption,61973.0,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,Verified
INV000801,,120843.0,Redemption,223451.0,Karnataka,Mysore,B30,36-45,Male,18.3,Net Banking,Verified
INV002654,,118635.0,Sip,10097.0,Delhi,New Delhi,T30,36-45,Female,38.2,UPI,Verified
INV004701,,119094.0,Sip,4931.0,Haryana,Gurugram,T30,26-35,Male,7.3,UPI,Verified
INV000637,,118633.0,Sip,8132.0,Punjab,Chandigarh,T30,26-35,Male,13.9,UPI,Verified
INV004205,,120844.0,Redemption,148175.0,Telangana,Hyderabad,T30,56+,Female,56.9,Cheque,Verified
INV000895,,118632.0,Sip,5809.0,Rajasthan,Udaipur,B30,26-35,Male,19.5,Cheque,Verified
INV000297,,148569.0,Lumpsum,149371.0,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Cheque,Verified
INV000363,,148567.0,Sip,3497.0,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Net Banking,Verified
INV002793,,125497.0,Sip,25457.0,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Net Banking,Verified
INV000532,,100016.0,Redemption,310669.0,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Mandate,Verified
INV000933,,119598.0,Sip,11370.0,Rajasthan,Jaipur,T30,36-45,Female,14.9,Mandate,Verified
INV000132,,149322.0,Sip,4908.0,Karnataka,Bangalore,T30,46-55,Female,37.1,Cheque,Verified
INV001301,,118633.0,Redemption,394642.0,Delhi,New Delhi,T30,26-35,Male,19.1,Net Banking,Verified
INV002422,,120503.0,Sip,1912.0,Tamil Nadu,Chennai,T30,36-45,Male,20.5,UPI,Verified
INV000054,,100016.0,Sip,500.0,Telangana,Hyderabad,T30,46-55,Female,37.5,UPI,Pending
INV000131,,119551.0,Lumpsum,482270.0,Telangana,Hyderabad,T30,36-45,Female,16.8,Cheque,Verified
INV002555,,119093.0,Lumpsum,148310.0,Gujarat,Ahmedabad,T30,36-45,Male,24.5,UPI,Verified
INV004692,,120843.0,Redemption,156822.0,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,UPI,Verified
INV000665,,100033.0,Sip,2827.0,Rajasthan,Udaipur,B30,26-35,Female,6.6,Mandate,Pending
INV001066,,149323.0,Sip,2840.0,Haryana,Gurugram,T30,26-35,Male,23.2,Mandate,Verified
INV000403,,120506.0,Sip,1740.0,Rajasthan,Jaipur,T30,18-25,Female,7.7,Cheque,Verified
INV001083,,120843.0,Lumpsum,92618.0,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Net Banking,Verified
INV004476,,118635.0,Sip,5512.0,Gujarat,Surat,T30,26-35,Male,9.3,Mandate,Verified
INV004443,,119095.0,Lumpsum,438286.0,Maharashtra,Nashik,B30,26-35,Female,13.0,Cheque,Verified
INV004440,,119599.0,Redemption,122504.0,Telangana,Hyderabad,T30,36-45,Male,33.5,Cheque,Verified
INV000074,,120503.0,Sip,12235.0,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified
INV000445,,100016.0,Sip,12897.0,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,Cheque,Verified
INV000302,,118632.0,Redemption,307706.0,Telangana,Hyderabad,T30,36-45,Male,31.3,UPI,Verified
INV001015,,100025.0,Redemption,23119.0,Haryana,Gurugram,T30,36-45,Female,21.1,Net Banking,Verified
INV004318,,120841.0,Lumpsum,21249.0,Tamil Nadu,Coimbatore,B30,56+,Female,54.7,Cheque,Verified
INV000573,,120503.0,Sip,8349.0,Madhya Pradesh,Bhopal,B30,56+,Female,38.5,UPI,Verified
INV001399,,120507.0,Sip,2769.0,Delhi,New Delhi,T30,26-35,Female,16.4,UPI,Verified
INV004474,,120844.0,Sip,4298.0,West Bengal,Kolkata,T30,46-55,Male,16.5,Net Banking,Verified
INV000575,,102887.0,Sip,21363.0,Punjab,Amritsar,B30,26-35,Female,16.4,Cheque,Verified
INV000609,,100025.0,Sip,970.0,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,Net Banking,Verified
INV000522,,102886.0,Redemption,450200.0,Punjab,Chandigarh,T30,26-35,Female,10.8,Cheque,Verified
INV000114,,149323.0,Redemption,260216.0,West Bengal,Kolkata,T30,36-45,Male,59.6,Cheque,Verified
INV000803,,148569.0,Sip,1919.0,Karnataka,Mysore,B30,26-35,Female,20.6,UPI,Verified
INV002719,,119093.0,Lumpsum,241922.0,Rajasthan,Jaipur,T30,18-25,Female,4.8,Mandate,Verified
INV003720,,101206.0,Sip,572.0,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Mandate,Verified
INV003719,,118636.0,Sip,11888.0,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Mandate,Verified
INV004464,,125498.0,Sip,4632.0,Haryana,Faridabad,B30,26-35,Female,11.9,Net Banking,Verified
INV001650,,120503.0,Lumpsum,232594.0,Madhya Pradesh,Indore,T30,36-45,Male,38.1,Net Banking,Verified
INV000279,,125497.0,Sip,13210.0,Gujarat,Ahmedabad,T30,26-35,Male,12.4,Mandate,Verified
INV004922,,120504.0,Redemption,210970.0,Haryana,Gurugram,T30,56+,Male,28.2,Mandate,Verified
INV001826,,101207.0,Sip,1020.0,Punjab,Amritsar,B30,18-25,Male,4.7,Mandate,Verified
INV003665,,120841.0,Sip,2536.0,Maharashtra,Nashik,B30,26-35,Female,11.8,Mandate,Verified
INV003343,,100033.0,Lumpsum,74797.0,Telangana,Hyderabad,T30,36-45,Male,26.0,Net Banking,Verified
INV000088,,100033.0,Lumpsum,156207.0,Delhi,Noida,T30,26-35,Male,20.4,Mandate,Verified
INV001795,,149324.0,Lumpsum,298269.0,Madhya Pradesh,Indore,T30,46-55,Male,17.7,UPI,Verified
INV000258,,119094.0,Sip,11103.0,Gujarat,Surat,T30,26-35,Male,11.6,Cheque,Verified
INV004137,,120505.0,Sip,8244.0,West Bengal,Kolkata,T30,18-25,Female,6.2,UPI,Verified
INV004808,,118632.0,Sip,12069.0,Uttar Pradesh,Kanpur,B30,36-45,Male,47.0,UPI,Verified
INV003716,,125497.0,Sip,16272.0,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,Mandate,Verified
INV004888,,118634.0,Lumpsum,119440.0,Delhi,Gurugram,T30,26-35,Female,6.7,Net Banking,Verified
INV003099,,148569.0,Redemption,227717.0,Gujarat,Surat,T30,36-45,Male,14.4,Mandate,Pending
INV004270,,119094.0,Sip,2540.0,Rajasthan,Udaipur,B30,18-25,Male,5.7,Net Banking,Verified
INV002395,,118633.0,Sip,7547.0,West Bengal,Kolkata,T30,26-35,Male,13.0,UPI,Verified
INV002467,,119551.0,Sip,2343.0,Punjab,Chandigarh,T30,36-45,Male,12.3,UPI,Verified
INV000241,,148568.0,Lumpsum,445743.0,Telangana,Hyderabad,T30,26-35,Female,16.5,UPI,Verified
INV003115,,120503.0,Sip,15800.0,Gujarat,Surat,T30,26-35,Male,23.9,Net Banking,Verified
INV001237,,118636.0,Sip,48179.0,West Bengal,Kolkata,T30,26-35,Male,19.1,Net Banking,Verified
INV000105,,119120.0,Sip,2534.0,Punjab,Chandigarh,T30,56+,Male,41.4,Cheque,Verified
INV000203,,100033.0,Sip,7515.0,Maharashtra,Nashik,B30,26-35,Male,16.0,Cheque,Verified
INV000262,,119093.0,Sip,5534.0,Telangana,Hyderabad,T30,36-45,Male,47.6,Cheque,Verified
INV004761,,119598.0,Sip,1848.0,Madhya Pradesh,Indore,T30,26-35,Male,21.4,Mandate,Verified
INV000717,,101208.0,Redemption,137619.0,Tamil Nadu,Chennai,T30,46-55,Male,44.9,UPI,Verified
INV003893,,120843.0,Sip,16960.0,Karnataka,Bangalore,T30,46-55,Male,78.5,Net Banking,Verified
INV002259,,119551.0,Sip,43862.0,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,Mandate,Verified
INV003567,,149323.0,Lumpsum,176044.0,Tamil Nadu,Chennai,T30,46-55,Male,76.1,UPI,Verified
INV000746,,101206.0,Lumpsum,329559.0,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,Cheque,Verified
INV000570,,148569.0,Sip,51941.0,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Cheque,Verified
INV004870,,102886.0,Redemption,303589.0,Punjab,Amritsar,B30,46-55,Male,65.9,UPI,Verified
INV001662,,148567.0,Sip,5334.0,Delhi,Gurugram,T30,36-45,Male,45.6,Net Banking,Verified
INV004408,,125498.0,Sip,12597.0,Punjab,Amritsar,B30,26-35,Male,23.5,Mandate,Verified
INV004968,,118636.0,Sip,1176.0,Delhi,Noida,T30,26-35,Male,22.2,UPI,Verified
INV002536,,100016.0,Lumpsum,249795.0,West Bengal,Kolkata,T30,26-35,Male,11.9,Cheque,Verified
INV002003,,119599.0,Lumpsum,491566.0,Delhi,New Delhi,T30,26-35,Female,20.1,Mandate,Pending
INV004295,,119598.0,Sip,470.0,Karnataka,Bangalore,T30,36-45,Male,50.6,Cheque,Verified
INV003929,,120843.0,Lumpsum,247049.0,Uttar Pradesh,Agra,B30,56+,Male,28.0,Mandate,Verified
INV001874,,148568.0,Lumpsum,194920.0,Telangana,Hyderabad,T30,36-45,Male,21.3,Cheque,Verified
INV003847,,102887.0,Sip,7669.0,Telangana,Hyderabad,T30,26-35,Male,19.7,Cheque,Verified
INV003763,,120843.0,Sip,10229.0,Haryana,Faridabad,B30,26-35,Female,19.1,UPI,Verified
INV004475,,120504.0,Sip,3358.0,Punjab,Amritsar,B30,26-35,Male,18.2,UPI,Verified
INV003200,,120505.0,Lumpsum,97658.0,Punjab,Chandigarh,T30,46-55,Male,61.2,UPI,Verified
INV001604,,100025.0,Lumpsum,412885.0,Haryana,Gurugram,T30,56+,Male,33.9,Net Banking,Verified
INV003913,,119093.0,Sip,6411.0,Telangana,Hyderabad,T30,36-45,Male,51.7,Cheque,Verified
INV001336,,149324.0,Sip,516.0,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Net Banking,Verified
INV000605,,119551.0,Sip,46223.0,Uttar Pradesh,Agra,B30,36-45,Male,35.6,Net Banking,Verified
INV002329,,119599.0,Redemption,122346.0,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified
INV000294,,120503.0,Redemption,336190.0,Maharashtra,Nashik,B30,36-45,Female,30.8,UPI,Verified
INV003366,,118636.0,Sip,2958.0,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Mandate,Verified
INV004452,,118635.0,Sip,20174.0,Rajasthan,Udaipur,B30,26-35,Male,17.6,Net Banking,Verified
INV002295,,120507.0,Sip,16326.0,Telangana,Hyderabad,T30,26-35,Female,17.9,Net Banking,Verified
INV003141,,101206.0,Sip,16713.0,Maharashtra,Pune,T30,36-45,Female,40.1,UPI,Verified
INV003025,,100016.0,Sip,5781.0,Gujarat,Surat,T30,26-35,Female,11.9,UPI,Verified
INV003243,,118632.0,Sip,3558.0,Rajasthan,Jaipur,T30,18-25,Female,4.0,Cheque,Verified
INV000218,,101207.0,Sip,8003.0,Karnataka,Mysore,B30,36-45,Male,18.8,Net Banking,Verified
INV001120,,119094.0,Sip,3147.0,Karnataka,Bangalore,T30,36-45,Male,37.9,Cheque,Verified
INV004542,,119095.0,Sip,439.0,Maharashtra,Pune,T30,36-45,Male,53.7,Net Banking,Pending
INV004508,,100025.0,Redemption,233610.0,Punjab,Amritsar,B30,36-45,Female,36.5,Net Banking,Verified
INV000741,,119095.0,Sip,43027.0,Rajasthan,Udaipur,B30,26-35,Male,17.4,Net Banking,Verified
INV004678,,101206.0,Sip,1170.0,West Bengal,Kolkata,T30,36-45,Female,15.3,UPI,Verified
INV002800,,118636.0,Sip,407.0,West Bengal,Kolkata,T30,36-45,Male,51.9,Net Banking,Pending
INV000054,,100016.0,Redemption,205457.0,Telangana,Hyderabad,T30,46-55,Female,37.5,Mandate,Verified
INV000348,,119552.0,Lumpsum,246596.0,Madhya Pradesh,Bhopal,B30,46-55,Female,94.4,Net Banking,Verified
INV003872,,100033.0,Sip,2115.0,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,UPI,Verified
INV001436,,119598.0,Redemption,206643.0,Delhi,New Delhi,T30,26-35,Male,9.7,UPI,Verified
INV001397,2024-01-06,120504.0,Lumpsum,294145.0,Delhi,New Delhi,T30,26-35,Male,20.8,Net Banking,Verified
INV002886,2024-01-06,119120.0,Sip,23677.0,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Net Banking,Verified
INV001174,2024-01-06,149323.0,Redemption,314812.0,Maharashtra,Nashik,B30,36-45,Male,12.7,Mandate,Verified
INV003362,2024-01-06,119093.0,Redemption,183163.0,Karnataka,Bangalore,T30,36-45,Female,22.6,Mandate,Verified
INV004298,2024-01-06,120507.0,Sip,5366.0,Gujarat,Ahmedabad,T30,36-45,Female,55.5,Cheque,Verified
INV002647,2024-01-06,119598.0,Sip,21407.0,Rajasthan,Jaipur,T30,46-55,Male,87.0,Net Banking,Verified
INV001484,2024-01-06,149322.0,Lumpsum,384239.0,Tamil Nadu,Chennai,T30,36-45,Male,13.1,Net Banking,Verified
INV000730,2024-01-06,119095.0,Lumpsum,80779.0,Maharashtra,Mumbai,T30,26-35,Male,19.5,Mandate,Verified
INV001650,2024-01-06,120843.0,Sip,22679.0,Madhya Pradesh,Indore,T30,36-45,Male,38.1,UPI,Verified
INV003821,2024-01-06,118633.0,Sip,16168.0,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Verified
INV000438,2024-01-06,118636.0,Sip,1041.0,Delhi,New Delhi,T30,26-35,Male,11.6,UPI,Verified
INV004056,2024-01-06,118635.0,Sip,15782.0,Haryana,Gurugram,T30,26-35,Male,8.3,UPI,Verified
INV004617,2024-01-06,120844.0,Sip,1122.0,Karnataka,Bangalore,T30,26-35,Male,22.1,Cheque,Verified
INV002250,2024-01-06,120503.0,Sip,48280.0,Telangana,Hyderabad,T30,36-45,Male,20.4,Cheque,Verified
INV001699,2024-01-06,102886.0,Sip,9908.0,Madhya Pradesh,Indore,T30,26-35,Male,24.6,Cheque,Verified
INV002256,2024-01-06,120504.0,Sip,2411.0,Rajasthan,Jaipur,T30,46-55,Male,49.6,UPI,Verified
INV004410,2024-01-06,120844.0,Sip,15086.0,Tamil Nadu,Chennai,T30,36-45,Male,45.5,UPI,Verified
INV003219,2024-01-06,118635.0,Redemption,196331.0,Maharashtra,Pune,T30,46-55,Male,57.8,Net Banking,Verified
INV003275,2024-01-06,118633.0,Redemption,101629.0,Uttar Pradesh,Agra,B30,26-35,Female,8.1,Cheque,Verified
INV004659,2024-01-06,149324.0,Lumpsum,216890.0,West Bengal,Kolkata,T30,18-25,Female,3.3,Mandate,Verified
INV000508,2024-01-06,120507.0,Lumpsum,140533.0,Karnataka,Bangalore,T30,36-45,Female,12.8,Mandate,Verified
INV000667,2024-01-06,120844.0,Lumpsum,227537.0,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified
INV004693,2024-01-06,120843.0,Sip,8095.0,Maharashtra,Nashik,B30,36-45,Male,44.9,Net Banking,Verified
INV000677,2024-01-06,119552.0,Lumpsum,103936.0,Telangana,Hyderabad,T30,26-35,Male,16.6,Mandate,Verified
INV000318,2024-01-06,118635.0,Sip,8866.0,Madhya Pradesh,Bhopal,B30,46-55,Female,47.5,Net Banking,Verified
INV004531,2024-01-06,120504.0,Sip,885.0,Haryana,Gurugram,T30,26-35,Male,8.4,UPI,Verified
INV000310,2024-01-06,148568.0,Redemption,248595.0,Delhi,Noida,T30,36-45,Male,58.4,UPI,Verified
INV003449,2024-01-06,100033.0,Sip,15878.0,Gujarat,Ahmedabad,T30,56+,Male,10.0,Cheque,Verified
INV001051,2024-01-06,100016.0,Sip,2090.0,Haryana,Gurugram,T30,26-35,Male,8.2,Net Banking,Verified
INV004004,2024-01-06,120507.0,Lumpsum,52059.0,Delhi,Gurugram,T30,18-25,Male,3.1,Mandate,Verified
INV000291,2024-01-06,119093.0,Sip,894.0,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Mandate,Verified
INV002333,2024-01-06,120842.0,Sip,7414.0,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Cheque,Verified
INV003813,2024-01-06,120505.0,Sip,478.0,Rajasthan,Udaipur,B30,36-45,Male,23.6,Net Banking,Verified
INV001550,2024-01-06,101207.0,Sip,11335.0,Punjab,Chandigarh,T30,18-25,Male,4.1,Net Banking,Verified
INV000256,2024-01-06,125498.0,Lumpsum,245152.0,Delhi,New Delhi,T30,36-45,Male,14.0,Cheque,Verified
INV001491,2024-01-06,149322.0,Redemption,86689.0,Tamil Nadu,Chennai,T30,56+,Male,78.5,Net Banking,Verified
INV003110,2024-01-06,100016.0,Sip,878.0,Rajasthan,Jaipur,T30,26-35,Male,9.0,UPI,Verified
INV002898,2024-01-06,101207.0,Sip,4124.0,Maharashtra,Pune,T30,26-35,Female,8.1,Mandate,Verified
INV003068,2024-01-06,148567.0,Redemption,52787.0,Delhi,New Delhi,T30,26-35,Male,11.6,UPI,Verified
INV001298,2024-01-06,120503.0,Redemption,182077.0,Delhi,Gurugram,T30,26-35,Female,24.4,Net Banking,Verified
INV001611,2024-01-06,102885.0,Lumpsum,104307.0,West Bengal,Kolkata,T30,18-25,Female,7.4,Net Banking,Verified
INV000553,2024-01-06,119551.0,Sip,3232.0,Rajasthan,Jaipur,T30,36-45,Male,50.4,Mandate,Verified
INV001769,2024-01-06,118633.0,Sip,12856.0,Punjab,Chandigarh,T30,18-25,Male,7.4,Mandate,Verified
INV000072,2024-01-06,148568.0,Sip,14832.0,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified
INV002322,2024-01-06,125497.0,Sip,2278.0,Tamil Nadu,Chennai,T30,18-25,Male,3.3,UPI,Verified
INV004243,2024-01-06,119552.0,Sip,4557.0,Punjab,Amritsar,B30,36-45,Female,38.7,Mandate,Verified
INV003780,2024-01-06,118633.0,Sip,480.0,Haryana,Faridabad,B30,26-35,Male,10.1,Mandate,Verified
INV002261,2024-01-06,101208.0,Sip,5577.0,Uttar Pradesh,Kanpur,B30,18-25,Male,5.0,Net Banking,Verified
INV002225,2024-01-06,119551.0,Sip,4279.0,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified
INV000102,2024-01-06,102887.0,Sip,57404.0,Gujarat,Surat,T30,26-35,Male,21.9,Net Banking,Pending
INV004475,2024-01-06,119598.0,Redemption,44222.0,Punjab,Amritsar,B30,26-35,Male,18.2,UPI,Verified
INV000874,2024-01-06,149323.0,Sip,2687.0,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,Verified
INV004934,2024-01-06,119094.0,Redemption,407312.0,West Bengal,Kolkata,T30,26-35,Female,22.0,Mandate,Verified
INV002178,2024-01-06,100033.0,Sip,16420.0,Gujarat,Ahmedabad,T30,36-45,Female,33.8,Cheque,Verified
INV002598,2024-01-06,118633.0,Sip,15256.0,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,UPI,Verified
INV002393,2024-01-06,119551.0,Lumpsum,531194.0,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,Mandate,Verified
INV001602,2024-01-06,119093.0,Lumpsum,438224.0,West Bengal,Kolkata,T30,36-45,Male,27.0,UPI,Verified
INV001157,2024-01-06,101206.0,Lumpsum,232121.0,Tamil Nadu,Coimbatore,B30,36-45,Female,23.0,Net Banking,Verified
INV002323,2024-01-06,120842.0,Redemption,17449.0,West Bengal,Kolkata,T30,36-45,Female,33.7,Cheque,Verified
INV003945,2024-01-06,118632.0,Sip,2300.0,Gujarat,Ahmedabad,T30,46-55,Female,48.3,Cheque,Verified
INV003402,2024-01-06,120503.0,Sip,20047.0,Telangana,Hyderabad,T30,26-35,Male,20.5,Net Banking,Verified
INV004147,2024-01-06,120844.0,Sip,1034.0,Madhya Pradesh,Bhopal,B30,26-35,Female,10.1,Net Banking,Verified
INV003972,2024-01-06,102886.0,Lumpsum,238019.0,Uttar Pradesh,Agra,B30,26-35,Male,10.2,Net Banking,Verified
INV002802,2024-01-06,119551.0,Sip,3387.0,Gujarat,Surat,T30,36-45,Female,32.8,Net Banking,Verified
INV000007,2024-01-06,149322.0,Sip,49792.0,Uttar Pradesh,Kanpur,B30,26-35,Male,21.9,Cheque,Verified
INV004573,2024-02-06,148567.0,Sip,4146.0,Madhya Pradesh,Indore,T30,36-45,Female,36.8,Mandate,Verified
INV003787,2024-02-06,119095.0,Sip,7975.0,Karnataka,Mysore,B30,46-55,Male,29.3,Cheque,Verified
INV002905,2024-02-06,120504.0,Sip,9151.0,Tamil Nadu,Chennai,T30,36-45,Female,32.4,Mandate,Verified
INV003041,2024-02-06,119552.0,Sip,2198.0,Madhya Pradesh,Bhopal,B30,36-45,Male,32.0,Mandate,Verified
INV001591,2024-02-06,149322.0,Redemption,418681.0,Rajasthan,Jaipur,T30,56+,Male,28.1,UPI,Verified
INV002805,2024-02-06,101206.0,Sip,10084.0,Maharashtra,Mumbai,T30,26-35,Female,14.5,Net Banking,Verified
INV000988,2024-02-06,148569.0,Lumpsum,233972.0,Rajasthan,Jaipur,T30,36-45,Male,28.7,Net Banking,Verified
INV004355,2024-02-06,120505.0,Sip,933.0,Haryana,Gurugram,T30,18-25,Male,5.6,Net Banking,Pending
INV001432,2024-02-06,102886.0,Sip,11717.0,Uttar Pradesh,Lucknow,T30,36-45,Male,12.6,Net Banking,Verified
INV003174,2024-02-06,101207.0,Lumpsum,314798.0,Tamil Nadu,Chennai,T30,26-35,Female,10.0,UPI,Verified
INV003366,2024-02-06,148568.0,Lumpsum,274000.0,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Mandate,Verified
INV003480,2024-02-06,119598.0,Sip,6923.0,Madhya Pradesh,Bhopal,B30,26-35,Male,24.4,Mandate,Verified
INV000800,2024-02-06,119093.0,Lumpsum,507240.0,Delhi,New Delhi,T30,36-45,Female,58.8,Net Banking,Verified
INV002019,2024-02-06,118635.0,Sip,5756.0,Delhi,New Delhi,T30,36-45,Male,19.8,Cheque,Verified
INV002123,2024-02-06,118633.0,Lumpsum,543790.0,West Bengal,Kolkata,T30,26-35,Male,14.7,Cheque,Verified
INV004332,2024-02-06,101206.0,Sip,3475.0,Haryana,Faridabad,B30,36-45,Female,52.1,UPI,Verified
INV002174,2024-02-06,101206.0,Sip,20762.0,Gujarat,Ahmedabad,T30,36-45,Male,25.1,Net Banking,Verified
INV001802,2024-02-06,119552.0,Lumpsum,325254.0,Punjab,Chandigarh,T30,46-55,Male,77.7,UPI,Verified
INV003660,2024-02-06,100033.0,Redemption,372713.0,Delhi,Noida,T30,26-35,Male,6.8,Cheque,Pending
INV001235,2024-02-06,120505.0,Sip,5580.0,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified
INV002794,2024-02-06,119552.0,Sip,2093.0,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,Net Banking,Verified
INV001580,2024-02-06,101208.0,Lumpsum,13783.0,Punjab,Chandigarh,T30,26-35,Male,18.7,Cheque,Pending
INV003437,2024-02-06,125497.0,Sip,12674.0,Punjab,Amritsar,B30,46-55,Female,51.0,UPI,Verified
INV003453,2024-02-06,118633.0,Sip,3210.0,Punjab,Chandigarh,T30,36-45,Male,56.3,Net Banking,Verified
INV002437,2024-02-06,118633.0,Sip,1102.0,Haryana,Faridabad,B30,26-35,Male,24.8,Mandate,Verified
INV000079,2024-02-06,118632.0,Sip,6588.0,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,Verified
INV003012,2024-02-06,118634.0,Sip,47809.0,Madhya Pradesh,Indore,T30,36-45,Male,41.8,Net Banking,Verified
INV000514,2024-02-06,119094.0,Sip,2430.0,West Bengal,Kolkata,T30,36-45,Male,43.2,UPI,Pending
INV003859,2024-02-06,120841.0,Sip,8919.0,Karnataka,Bangalore,T30,36-45,Male,28.5,Mandate,Verified
INV003211,2024-02-06,118632.0,Sip,16268.0,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified
INV000091,2024-02-06,119092.0,Sip,2329.0,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified
INV002216,2024-02-06,119599.0,Sip,909.0,Maharashtra,Mumbai,T30,46-55,Male,26.5,Net Banking,Verified
